65.99212977737240,66.07508425572380
40.75893972847230,34.02228378137300
65.83268422455130,65.74691508026010
65.79047135393090,65.63076821611970
9.22159984258329,42.96056385049160
65.26236456307620,65.18939280231140
9.59546634782637,42.14635923696180
64.81809334252390,65.04960542331030
40.72440901420790,9.03239172781774
64.35458411826710,65.22817662350530
40.23010125335360,9.20643396873210
64.02134521438820,65.63286384671820
9.65689768950031,39.47845973742530
65.98675915290730,63.94849641835900
10.07349521404020,39.18715233785740
66.02635251416140,63.49970861125660
10.24878321948690,39.56106829034280
65.63926610905280,63.62993131919080
40.26616487794410,10.49039157960600
65.53738148023050,63.55359445540810
10.22283934872620,43.55071323462960
65.62484780913360,63.54886868795730
10.33724812231800,42.00783610466280
65.79306252169630,63.62035128122820
9.81097257136067,45.01781987392670
65.70171518077020,63.20326902206300
9.71483408391780,43.93596975044770
65.54032895404370,62.94644796911580
9.55331028219148,44.56598859475560
65.40776880935640,63.15781582443660
9.96592730331051,44.92308062474480
65.38743959282060,63.08250211489950
10.46278338038990,45.23845603286710
65.41360460092710,63.45605079465120
11.18169592438770,46.71016388614560
65.47572887209100,63.51099517504460
10.52655617609820,45.77055604076690
65.63535059469950,63.47337992337560
10.43834329122200,46.17498046995220
65.73503463529300,63.57645114965150
10.18628809450380,46.67340376289690
64.00884703584860,65.63342989371010
48.55952516541000,9.87909220172833
64.69454169080370,65.48229829017810
10.38393644803210,50.32799846528380
64.47925252437750,65.22299974475330
49.41493012527590,10.46796473131180
64.34622877776250,65.12258604762340
48.43893170446830,10.88113531648240
66.50231042994730,63.45845123045000
72.44023043815960,10.70260516452240
66.41298522665640,63.15860587750700
10.02282635528820,71.77691476190270
66.42249419915520,62.96659659765200
10.65894717327880,66.40859990369670
66.43075247236720,62.79429468933890
64.12740687205740,10.56879823880690
66.45238343439350,62.53101803914160
10.72313679922650,62.28968143276420
66.50819295086060,62.47776592783160
10.87607531394490,60.95313801920620
66.54889085755580,66.66816257258470
59.66902861093840,11.01321555384280
66.57081069402710,62.37654089982160
58.70485586541650,11.11981886323130
66.60680999589460,62.30222935434540
57.85060358915360,11.11563294481550
66.69355178011530,62.19761242951110
57.45097304619950,11.14580623931280
66.76628922795570,62.14930234175180
57.31396473593830,10.51136633599580
66.85064289053270,62.05494040536070
56.42889385344630,10.99528209646570
66.88779086977350,61.95737565443730
56.34077619622750,11.09663376658140
66.90564958476820,61.77700956660370
56.36353392122340,11.10873776610600
67.14159833231040,61.95820115679560
56.46439619161300,11.22742159074710
67.00425584709320,61.64266129484360
56.40027013211220,11.11556982031460
67.04112381621150,61.56127817502770
56.68511819576740,11.02609842531390
67.06262224679390,61.56564614160050
56.35463769035210,11.13114479044630
67.07605394689760,61.63415946686890
56.47629588640200,11.21871363196190
67.05399877078550,61.75128368612960
56.29640939690930,11.24766916060590
66.98629325165850,61.87187446844940
56.21325179476010,11.19482100226780
66.89366566088740,62.04253112037460
56.28472830894450,11.26449799195280
66.79926080896120,62.41038826561150
10.30696975493400,58.26577044789950
66.71954556091880,62.81307771019050
56.94352115677860,11.39238217517300
66.58002149473200,62.76104803066490
57.24872426794020,11.59817866041190
